date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:40:35	11929/11929	---M--	200	added ('OK')	image/jpeg	etag:%222e99-61d067d965081%22	https://html.vecurosoft.com/garix/demo/assets/img/blog/comment-author-2.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/blog/comment-author-2.jpg	(from https://html.vecurosoft.com/garix/demo/blog-details.html)
13:40:35	14242/14242	---M--	200	added ('OK')	image/jpeg	etag:%2237a2-61d067d973ae1%22	https://html.vecurosoft.com/garix/demo/assets/img/blog/comment-author-3.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/blog/comment-author-3.jpg	(from https://html.vecurosoft.com/garix/demo/blog-details.html)
13:40:36	1934/1934	---M--	200	added ('OK')	image/svg+xml	etag:%2278e-61d067dee4401%22	https://html.vecurosoft.com/garix/demo/assets/img/icons/service-d-1.svg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/icons/service-d-1.svg	(from https://html.vecurosoft.com/garix/demo/service-details.html)
13:40:36	352342/352342	---M--	200	added ('OK')	image/jpeg	etag:%2256056-61d067e185192%22	https://html.vecurosoft.com/garix/demo/assets/img/service/service-d-2.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/service/service-d-2.jpg	(from https://html.vecurosoft.com/garix/demo/service-details.html)
13:40:36	4042/4042	---M--	200	added ('OK')	image/svg+xml	etag:%22fca-61d067dee4401%22	https://html.vecurosoft.com/garix/demo/assets/img/icons/service-d-2.svg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/icons/service-d-2.svg	(from https://html.vecurosoft.com/garix/demo/service-details.html)
13:40:36	9147/9147	---M--	200	added ('OK')	image/svg+xml	etag:%2223bb-61d067def4da1%22	https://html.vecurosoft.com/garix/demo/assets/img/icons/service-d-3.svg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/icons/service-d-3.svg	(from https://html.vecurosoft.com/garix/demo/service-details.html)
13:40:36	2910/2910	---M--	200	added ('OK')	image/svg+xml	etag:%22b5e-61d067def5d41%22	https://html.vecurosoft.com/garix/demo/assets/img/icons/service-d-4.svg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/icons/service-d-4.svg	(from https://html.vecurosoft.com/garix/demo/service-details.html)
13:40:37	1589/1589	---M--	200	added ('OK')	image/png	etag:%22635-61d067d3b6f02%22	https://html.vecurosoft.com/garix/demo/assets/img/white-logo-3.png	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/white-logo-3.png	(from https://html.vecurosoft.com/garix/demo/service-details.html)
13:40:37	182227/182227	---M--	200	added ('OK')	image/jpeg	etag:%222c7d3-61d067dae2dd8%22	https://html.vecurosoft.com/garix/demo/assets/img/faq/faq-bg.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/faq/faq-bg.jpg	(from https://html.vecurosoft.com/garix/demo/service-details.html)
13:40:38	264584/264584	---M--	200	added ('OK')	image/jpeg	etag:%2240988-61d067e35eba7%22	https://html.vecurosoft.com/garix/demo/assets/img/team/team-details-d-1.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/team/team-details-d-1.jpg	(from https://html.vecurosoft.com/garix/demo/team-details.html)
13:40:38	108252/108252	---M--	200	added ('OK')	image/jpeg	etag:%221a6dc-61d067e0611b9%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-p-1.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-p-1.jpg	(from https://html.vecurosoft.com/garix/demo/project.html)
13:40:38	115982/115982	---M--	200	added ('OK')	image/jpeg	etag:%221c50e-61d067e06ec78%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-p-2.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-p-2.jpg	(from https://html.vecurosoft.com/garix/demo/project.html)
13:40:39	320714/320714	---M--	200	added ('OK')	image/jpeg	etag:%224e4ca-61d067e084438%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-p-3.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-p-3.jpg	(from https://html.vecurosoft.com/garix/demo/project.html)
13:40:39	157692/157692	---M--	200	added ('OK')	image/jpeg	etag:%22267fc-61d067e089258%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-p-4.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-p-4.jpg	(from https://html.vecurosoft.com/garix/demo/project.html)
13:40:41	139294/139294	---M--	200	added ('OK')	image/jpeg	etag:%222201e-61d067e0a6717%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-p-6.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-p-6.jpg	(from https://html.vecurosoft.com/garix/demo/project.html)
13:40:41	267829/267829	---M--	200	added ('OK')	image/jpeg	etag:%2241635-61d067e0ca936%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-p-7.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-p-7.jpg	(from https://html.vecurosoft.com/garix/demo/project.html)
13:40:41	313552/313552	---M--	200	added ('OK')	image/jpeg	etag:%224c8d0-61d067e0aa597%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-p-5.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-p-5.jpg	(from https://html.vecurosoft.com/garix/demo/project.html)
13:40:42	136534/136534	---M--	200	added ('OK')	image/jpeg	etag:%2221556-61d067e0df156%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-p-9.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-p-9.jpg	(from https://html.vecurosoft.com/garix/demo/project.html)
13:40:42	141346/141346	---M--	200	added ('OK')	image/jpeg	etag:%2222822-61d067e0c89f6%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-p-8.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-p-8.jpg	(from https://html.vecurosoft.com/garix/demo/project.html)
13:40:42	163702/163702	---M--	200	added ('OK')	image/jpeg	etag:%2227f76-61d067e0323ba%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-d-2.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-d-2.jpg	(from https://html.vecurosoft.com/garix/demo/project-details.html)
13:40:43	603615/603615	---M--	200	added ('OK')	image/jpeg	etag:%22935df-61d067e042d59%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-d-1.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-d-1.jpg	(from https://html.vecurosoft.com/garix/demo/project-details.html)
13:40:43	131670/131670	---M--	200	added ('OK')	image/jpeg	etag:%2220256-61d067e0594b9%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-d-4.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-d-4.jpg	(from https://html.vecurosoft.com/garix/demo/project-details.html)
13:40:43	42184/42184	---M--	200	added ('OK')	image/png	etag:%22a4c8-61d067d4ad07c%22	https://html.vecurosoft.com/garix/demo/assets/img/404/404.png	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/404/404.png	(from https://html.vecurosoft.com/garix/demo/404.html)
13:40:44	163174/163174	---M--	200	added ('OK')	image/jpeg	etag:%2227d66-61d067e04b9f9%22	https://html.vecurosoft.com/garix/demo/assets/img/project/p-d-3.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/project/p-d-3.jpg	(from https://html.vecurosoft.com/garix/demo/project-details.html)
13:40:55	898054/898054	---M--	200	added ('OK')	image/jpeg	etag:%22db406-61d067d627ef4%22	https://html.vecurosoft.com/garix/demo/assets/img/bg/c-bg.jpg	C:/Users/DELL/Desktop/test19/html.vecurosoft.com/garix/demo/assets/img/bg/c-bg.jpg	(from https://html.vecurosoft.com/garix/demo/comming-soon.html)
